Tipo;Distrito;Cuartos;Vacantes;Suites;Area;Valor;Mantenimiento;Impuesto
Local comercial;Pachacámac;0;0;0;300;18000.0;2500.0;695.0
Casa comercial;El Agustino;0;5;0;400;5500.0;;
Local comercial;Ate;0;0;0;50;2000.0;1000.0;2600.0
Local comercial;San Bartolo;0;0;0;20;4500.0;1316.0;150.0
Local comercial;Ate;0;1;0;36;1200.0;850.0;210.0
Local comercial;Ate;0;6;0;202;9000.0;5507.0;11200.0
Local comercial;San Borja;0;1;0;330;10000.0;2150.0;1435.0
Local comercial;Ate;0;1;0;35;1500.0;677.0;206.0
Tienda/Salón;Cieneguilla;0;0;0;120;800.0;;
Local comercial;La Perla;0;1;0;40;3500.0;1000.0;360.0
Local comercial;Ate;0;1;0;54;2500.0;1200.0;150.0
Local comercial;Pachacámac;0;0;0;342;13000.0;8229.0;1500.0
Local comercial;Comas;0;3;0;86;2800.0;1700.0;
Local comercial;Jesús María;0;0;0;35;900.0;320.0;
Tienda en Centro Comercial;Ate;0;1;0;26;900.0;1352.0;535.0
Almacén;La Perla;0;0;0;27000;340000.0;;6000.0
Local comercial;Ate;0;1;0;31;800.0;640.0;52.0
Almacén;Breña;0;0;0;2200;16000.0;;2500.0
Local comercial;Callao;0;1;0;27;955.0;435.0;53.0
Local comercial;Ate;0;1;0;36;1300.0;749.0;250.0
Local comercial;Jesús María;0;1;0;22;750.0;485.0;112.0
Local comercial;San Isidro;0;1;0;30;2000.0;550.0;
Local comercial;Pachacámac;0;0;0;547;45000.0;11919.0;2412.0
Local comercial;Pachacámac;0;0;0;59;2000.0;927.0;300.0
Almacén;San Miguel;0;0;0;1000;9800.0;;
Tienda/Salón;Ate;0;1;0;42;1800.0;596.0;231.0
Casa comercial;Chorrillos;0;3;0;557;28000.0;;
Local comercial;San Luis;0;1;0;36;900.0;550.0;56.0
Almacén;Pachacámac;0;0;0;700;14000.0;;
Local comercial;Ate;0;1;0;21;850.0;600.0;112.0
Almacén;Chaclacayo;0;0;0;750;7000.0;;
Local comercial;Ate;0;1;0;32;1200.0;944.0;236.0
Local comercial;Pachacámac;0;0;0;6;2492.0;;
Almacén;Lince;0;0;0;500;7000.0;;
Local comercial;Ventanilla;0;0;0;70;2990.0;;196.0
Local comercial;San Borja;0;0;0;23;990.0;550.0;
Tienda en Centro Comercial;Jesús María;0;1;0;50;1600.0;1050.0;3500.0
Local comercial;Chorrillos;0;3;0;134;12000.0;5120.0;850.0
Tienda/Salón;Chorrillos;0;0;0;25;700.0;;
Local comercial;Pachacámac;0;0;0;320;10000.0;3693.0;1069.0
Local comercial;San Luis;0;1;0;40;1100.0;;
Local comercial;San Borja;0;1;0;35;1800.0;900.0;204.0
Local comercial;Lince;0;0;0;25;500.0;500.0;
Local comercial;Pachacámac;0;0;0;373;12000.0;7337.0;
Local comercial;Pachacámac;0;0;0;80;100.0;;
Local comercial;Ate;0;2;0;121;4500.0;3650.0;
Local comercial;Chorrillos;0;0;0;24;1000.0;800.0;
Local comercial;San Luis;0;1;0;36;900.0;550.0;56.0
Tienda/Salón;Ate;0;1;0;68;3730.0;1735.0;961.0
Local comercial;Pachacámac;0;1;0;367;27543.0;11385.0;1241.0
Local comercial;Pachacámac;0;0;0;42;900.0;1190.0;243.0
Local comercial;Pachacámac;0;0;0;28;850.0;317.0;
Tienda en Centro Comercial;Ate;0;1;0;32;2000.0;1037.0;414.0
Local comercial;Pachacámac;0;0;0;293;8000.0;3150.0;805.0
Local comercial;Pachacámac;0;0;0;283;9500.0;3600.0;1478.0
Tienda/Salón;Rímac;0;0;0;190;28000.0;1243.0;
Local comercial;Pachacámac;0;0;0;59;1500.0;864.0;199.0
Tienda/Salón;Pachacámac;0;0;0;351;10000.0;3400.0;2185.0
Tienda/Salón;Punta Negra;0;0;0;201;2500.0;;787.0
Local comercial;Ate;0;1;0;36;1450.0;680.0;516.0
Tienda/Salón;Los Olivos;0;0;0;96;1400.0;;
Oficina;Villa María del Triunfo;2;0;0;2900;8000.0;;22344.0
Local comercial;Comas;0;0;0;40;2200.0;600.0;2864.0
Local comercial;Ate;0;1;0;90;2500.0;1970.0;623.0
Local comercial;Comas;0;1;0;64;3000.0;2700.0;630.0
Local comercial;San Miguel;0;1;0;28;1500.0;872.0;
Tienda/Salón;San Bartolo;0;0;0;130;8000.0;;2000.0
Local comercial;Pachacámac;0;0;0;120;4000.0;1169.0;348.0
Almacén;Santa Rosa;0;0;0;4000;50000.0;;1250.0
Local comercial;Pachacámac;0;0;0;66;800.0;1200.0;297.0
Tienda/Salón;Callao;0;1;0;60;2700.0;1243.0;245.0
Local comercial;Pachacámac;0;0;0;375;18750.0;6350.0;2030.0
Local comercial;San Miguel;0;0;0;17;700.0;260.0;87.0
Local comercial;Jesús María;0;2;0;62;2500.0;1260.0;
Local comercial;Rímac;0;0;0;32;3000.0;1461.0;348.0
Local comercial;La Punta;0;0;0;25;400.0;541.0;
Local comercial;Ate;0;1;0;33;750.0;896.0;219.0
Local comercial;Jesús María;0;1;0;20;600.0;445.0;
Tienda/Salón;San Borja;0;0;0;140;7700.0;5296.0;2359.0
Local comercial;Chorrillos;0;20;0;920;161000.0;32000.0;
Tienda/Salón;San Isidro;0;0;0;60;6000.0;1250.0;
Tienda/Salón;Ate;0;1;0;130;3800.0;13581.0;17696.0
Local comercial;Ate;0;6;0;339;20500.0;6800.0;1400.0
Local comercial;Pachacámac;0;0;0;100;2000.0;1875.0;434.0
Local comercial;Chorrillos;0;0;0;20;359.0;;
Local comercial;Ate;0;1;0;59;2000.0;1348.0;403.0
Tienda/Salón;San Borja;0;0;0;170;11000.0;1199.0;1857.0
Tienda/Salón;Cieneguilla;0;0;0;44;700.0;;
Tienda en Centro Comercial;Ate;0;1;0;29;1000.0;2500.0;566.0
Local comercial;Jesús María;0;32;0;2010;100500.0;30928.0;13172.0
Casa comercial;Comas;0;0;0;30;2400.0;1450.0;200.0
Tienda/Salón;Pachacámac;0;0;0;220;48000.0;;995.0
Local comercial;Ate;0;1;0;36;1500.0;1340.0;257.0
Local comercial;Santa Anita;0;0;0;60;850.0;270.0;
Local comercial;San Borja;0;0;0;27;970.0;680.0;100.0
Local comercial;Ate;0;1;0;36;1200.0;700.0;136.0
Local comercial;La Punta;0;30;0;3006;390854.0;82290.0;
Local comercial;Ate;0;1;0;58;1800.0;1373.0;328.0
Local comercial;Pachacámac;0;0;0;30;800.0;480.0;20.0
Local comercial;Pachacámac;0;18;0;2167;173411.0;36850.0;
Local comercial;Pachacámac;0;1;0;170;3000.0;2800.0;700.0
Casa comercial;Punta Hermosa;6;0;0;900;42000.0;;
Local comercial;Jesús María;0;0;0;74;3200.0;550.0;350.0
Tienda/Salón;Pachacámac;0;0;0;45;3500.0;2201.0;370.0
Almacén;La Perla;0;0;0;6818;170450.0;22794.0;8181.0
Local comercial;Pachacámac;0;1;0;320;9900.0;3200.0;1306.0
Local comercial;Chorrillos;0;0;0;500;;10.0;
Local comercial;Ate;0;0;0;35;1200.0;1250.0;250.0
Almacén;Punta Negra;0;0;0;250;5000.0;;
Tienda/Salón;Ate;0;1;0;92;6000.0;2300.0;5083.0
Local comercial;Pachacámac;0;0;0;95;4500.0;2080.0;626.0
Local comercial;Callao;0;1;0;24;1100.0;398.0;89.0
Almacén;San Luis;0;15;0;5000;38000.0;;810.0
Local comercial;Chorrillos;0;4;0;800;96000.0;;
Local comercial;Pachacámac;0;0;0;42;800.0;695.0;
Local comercial;San Luis;0;1;0;24;965.0;252.0;
Local comercial;La Punta;0;1;0;20;700.0;418.0;67.0
Local comercial;Jesús María;0;0;0;28;1500.0;500.0;
Local comercial;Pachacámac;0;0;0;581;29050.0;15640.0;2504.0
Local comercial;Ate;0;38;0;1904;190400.0;;
Local comercial;Ate;0;0;0;36;900.0;999.0;156.0
Local comercial;Pachacámac;0;0;0;430;30000.0;4742.0;
Local comercial;Puente Piedra;0;1;0;28;1500.0;464.0;50.0
Local comercial;Jesús María;0;1;0;50;1700.0;589.0;1561.0
Local comercial;Lince;0;0;0;28;750.0;;
Local comercial;Pachacámac;0;0;0;179;5500.0;2960.0;560.0
Tienda/Salón;Ate;0;1;0;99;8000.0;1360.0;
Local comercial;Chaclacayo;0;0;0;20;600.0;390.0;33.0
Local comercial;Lince;0;1;0;40;1050.0;115.0;154.0
Local comercial;Pachacámac;0;18;0;1141;62743.0;22302.0;2977.0
Tienda/Salón;Pachacámac;0;0;0;400;18000.0;;300.0
Local comercial;Pachacámac;0;0;0;36;800.0;575.0;
Local comercial;Chorrillos;0;3;0;242;18000.0;9383.0;1642.0
Local comercial;Chorrillos;0;5;0;197;18741.0;;
Local comercial;Pachacámac;0;0;0;100;4000.0;3500.0;477.0
Local comercial;Pachacámac;0;0;0;286;13200.0;1820.0;13161.0
Local comercial;Ate;0;0;0;135;10000.0;4900.0;
Local comercial;Pachacámac;0;0;0;370;22000.0;10528.0;2071.0
Local comercial;Ate;0;4;0;130;12000.0;5351.0;2962.0
Local comercial;Pachacámac;0;0;0;152;2000.0;2900.0;570.0
Tienda en Centro Comercial;Lince;0;0;0;160;6000.0;1200.0;750.0
Tienda/Salón;Ventanilla;0;0;0;90;4500.0;;
Local comercial;Pachacámac;0;0;0;381;10000.0;10166.0;745.0
Local comercial;Pachacámac;0;0;0;108;4000.0;1287.0;520.0
Local comercial;La Punta;0;0;0;50;1800.0;750.0;
Local comercial;Pachacámac;0;0;0;155;10000.0;7989.0;796.0
Almacén;La Perla;0;0;0;1800;20000.0;;
Tienda/Salón;Ate;0;1;0;54;1600.0;980.0;
Tienda/Salón;Comas;0;0;0;200;30000.0;;
Almacén;Los Olivos;0;0;0;1150;9000.0;;1267.0
Local comercial;Pachacámac;0;0;0;156;8525.0;1055.0;5222.0
Local comercial;Ate;0;0;0;30;700.0;650.0;190.0
Local comercial;Ate;0;7;0;158;15500.0;3147.0;804.0
Local comercial;Pachacámac;0;0;0;5;299.0;;
Local comercial;Pachacámac;0;0;0;56;900.0;1000.0;87.0
Local comercial;Ate;0;1;0;67;3500.0;1600.0;
Local comercial;Ate;0;1;0;33;1000.0;409.0;56.0
Local comercial;Jesús María;0;1;0;24;1000.0;400.0;
Almacén;Jesús María;0;1;0;15;990.0;;
Local comercial;Jesús María;0;3;0;58;4500.0;500.0;890.0
Local comercial;Pachacámac;0;0;0;20;1397.0;;
Local comercial;Comas;0;0;0;70;5000.0;2000.0;462.0
Local comercial;Pachacámac;0;0;0;27;800.0;501.0;
Local comercial;Ate;0;1;0;57;1900.0;850.0;
Local comercial;Pachacámac;0;0;0;478;18000.0;3199.0;1520.0
Local comercial;Pachacámac;0;0;0;460;13900.0;4600.0;2020.0
Tienda/Salón;San Luis;0;1;0;81;5200.0;;
Local comercial;Chaclacayo;0;0;0;25;650.0;180.0;34.0
Tienda en Centro Comercial;Ate;0;1;0;22;900.0;480.0;112.0
Local comercial;Puente Piedra;0;12;0;1849;129460.0;45311.0;3236.0
Local comercial;Pachacámac;0;0;0;135;4000.0;1500.0;706.0
Local comercial;Pachacámac;0;0;0;52;980.0;1177.0;
Local comercial;La Molina;0;1;0;31;500.0;540.0;112.0
Local comercial;Pachacámac;0;0;0;130;4300.0;2250.0;
Local comercial;San Miguel;0;1;0;27;950.0;1310.0;145.0
Local comercial;Pachacámac;0;0;0;120;4000.0;1500.0;527.0
Casa comercial;Chorrillos;0;0;0;280;16000.0;;1166.0
Local comercial;Pachacámac;0;0;0;2010;130650.0;39388.0;11584.0
Tienda/Salón;Ate;0;0;0;82;2000.0;1100.0;1500.0
Almacén;La Perla;0;0;0;2325;46500.0;9300.0;2790.0
Local comercial;Ate;0;1;0;36;1300.0;756.0;136.0
Local comercial;Pachacámac;0;0;0;55;1000.0;1200.0;293.0
Casa comercial;Chorrillos;5;6;0;500;23000.0;450.0;
Local comercial;Lince;0;1;0;32;800.0;115.0;154.0
Local comercial;Ate;0;1;0;35;1000.0;850.0;120.0
Local comercial;Ate;0;8;0;322;16000.0;6500.0;600.0
Local comercial;Jesús María;0;1;0;32;1600.0;385.0;1178.0
Local comercial;Ate;0;2;0;100;10009.0;;
Tienda/Salón;Barranco;0;1;0;46;2000.0;;223.0
Local comercial;Pachacámac;0;0;0;80;1500.0;860.0;216.0
Tienda/Salón;Pachacámac;0;0;0;220;8000.0;;9305.0
Local comercial;Mi Perú;0;0;0;70;1000.0;;
Local comercial;Chorrillos;0;9;0;510;74003.0;15163.0;2373.0
Tienda en Centro Comercial;Callao;0;1;0;60;4500.0;800.0;50.0
Tienda/Salón;San Bartolo;0;0;0;370;25000.0;;
Almacén;Lince;0;0;0;6398;121579.0;17597.0;4799.0
Local comercial;Ate;0;0;0;27;1000.0;400.0;135.0
Tienda/Salón;Villa María del Triunfo;0;0;0;32;1000.0;850.0;
Almacén;Punta Negra;0;0;0;2000;25000.0;;
Local comercial;Lince;0;0;0;21;550.0;550.0;52.0
Local comercial;Ate;0;1;0;22;1000.0;610.0;1742.0
Local comercial;Pachacámac;0;0;0;470;7500.0;5857.0;2128.0
Almacén;Ancón;0;0;0;3000;35000.0;;
Tienda/Salón;San Borja;0;1;0;145;22500.0;1350.0;1250.0
Local comercial;Pachacámac;0;0;0;450;15000.0;6600.0;2200.0
Local comercial;Ate;0;1;0;31;1600.0;400.0;112.0
Local comercial;Pachacámac;0;0;0;609;115828.0;22934.0;
Local comercial;Ate;0;1;0;29;1000.0;962.0;161.0
Local comercial;Pachacámac;0;0;0;24;1000.0;613.0;
Local comercial;Callao;0;1;0;22;600.0;443.0;53.0
Local comercial;Comas;0;1;0;46;3500.0;1445.0;273.0
Local comercial;Ate;0;0;0;98;3000.0;872.0;
Local comercial;Pachacámac;0;0;0;481;11000.0;7200.0;1740.0
Tienda/Salón;San Miguel;0;0;0;325;12900.0;;28000.0
Tienda/Salón;San Bartolo;0;0;0;300;10400.0;;
Tienda/Salón;Ate;0;1;0;116;8500.0;1400.0;1300.0
Local comercial;Pachacámac;0;0;0;26;500.0;650.0;120.0
Local comercial;Pachacámac;0;0;0;70;1400.0;954.0;227.0
Casa comercial;Pachacámac;0;0;0;380;12000.0;;
Local comercial;Pachacámac;0;0;0;96;2700.0;700.0;700.0
Local comercial;Ate;0;3;0;87;3500.0;3190.0;720.0
Local comercial;San Miguel;0;1;0;35;1500.0;800.0;100.0
Local comercial;Chorrillos;0;3;0;134;6000.0;4840.0;715.0
Local comercial;Pachacámac;0;0;0;428;16800.0;6504.0;2070.0
Local comercial;Ate;0;0;0;21;1100.0;600.0;125.0
Local comercial;San Miguel;1;1;0;30;1200.0;800.0;
Tienda/Salón;San Miguel;0;0;0;400;15000.0;;
Local comercial;Chorrillos;0;7;0;375;35000.0;14691.0;2670.0
Almacén;Lima;0;0;0;320;3800.0;;339.0
Local comercial;Santa María del Mar;1;1;0;24;500.0;559.0;56.0
Tienda/Salón;Comas;0;0;0;60;13000.0;450.0;
Local comercial;Pachacámac;0;0;0;114;2000.0;1600.0;297.0
Local comercial;San Borja;0;0;0;50;1100.0;500.0;170.0
Local comercial;Villa El Salvador;0;0;0;150;4500.0;1600.0;4800.0
Casa comercial;Chorrillos;0;0;0;300;7000.0;;480.0
Almacén;Mi Perú;0;4;0;480;7000.0;;1000.0
Local comercial;San Luis;0;1;0;56;700.0;700.0;55.0
Almacén;Lima;0;0;0;9080;22000.0;;17018.0
Local comercial;Pachacámac;0;2;0;460;40450.0;7350.0;2022.0
Local comercial;Ate;0;13;0;521;39090.0;13707.0;4466.0
Local comercial;Ate;0;9;0;320;12000.0;6000.0;1348.0
Local comercial;Pachacámac;0;0;0;606;27270.0;5613.0;1842.0
Local comercial;Lurín;0;8;0;834;75060.0;20850.0;
Local comercial;Barranco;0;1;0;25;500.0;470.0;
Local comercial;Lince;1;0;0;20;800.0;520.0;90.0
Tienda/Salón;Mi Perú;0;0;0;40;2600.0;;
Local comercial;Pachacámac;0;3;0;580;38000.0;;
Tienda/Salón;Jesús María;0;1;0;90;2000.0;700.0;10.0
Local comercial;Pachacámac;0;0;0;33;500.0;630.0;
Local comercial;Ate;0;8;0;250;14750.0;10067.0;2513.0
Local comercial;Comas;0;0;0;45;3000.0;2200.0;
Local comercial;Ate;0;1;0;36;1300.0;712.0;1280.0
Local comercial;San Borja;0;1;0;100;1800.0;1390.0;
Local comercial;Ate;0;1;0;28;1900.0;595.0;293.0
Local comercial;Ate;0;0;0;37;2000.0;980.0;246.0
Local comercial;Ate;0;1;0;26;1000.0;530.0;
Local comercial;Pachacámac;0;0;0;39;1000.0;521.0;
Local comercial;Pachacámac;0;0;0;124;3500.0;1772.0;285.0
Local comercial;Pachacámac;0;0;0;55;590.0;750.0;100.0
Local comercial;Barranco;0;1;0;25;500.0;470.0;
Almacén;Santa Rosa;0;0;0;600;7000.0;;463.0
Local comercial;Chorrillos;0;1;0;48;3000.0;1546.0;270.0
Local comercial;Ate;0;0;0;360;15000.0;8461.0;5503.0
Local comercial;San Borja;0;0;0;35;800.0;1095.0;215.0
Local comercial;Jesús María;0;1;0;34;800.0;600.0;
Local comercial;Pachacámac;0;0;0;315;8900.0;3090.0;1446.0
Local comercial;Pachacámac;0;0;0;40;1000.0;552.0;100.0
Local comercial;Ate;0;1;0;35;1100.0;898.0;191.0
Local comercial;Chorrillos;0;0;0;5;299.0;;
Local comercial;Lince;0;1;0;26;1000.0;547.0;70.0
Local comercial;Pachacámac;0;1;0;361;21660.0;8200.0;1581.0
Local comercial;Ate;0;1;0;33;1600.0;750.0;2500.0
Local comercial;Pachacámac;0;0;0;220;6500.0;4802.0;1420.0
Local comercial;Punta Negra;0;0;0;50;1200.0;9.0;95.0
Local comercial;Ate;0;4;0;81;3500.0;3563.0;368.0
Tienda/Salón;La Punta;0;1;0;47;1500.0;621.0;9.0
Local comercial;Ate;0;4;0;200;7500.0;4500.0;1000.0
Local comercial;Pachacámac;0;0;0;292;8000.0;7195.0;
Local comercial;San Miguel;0;8;0;400;20000.0;6360.0;1096.0
Local comercial;Ate;0;2;0;286;18500.0;1975.0;1569.0
Local comercial;Pachacámac;0;0;0;366;20000.0;3000.0;1218.0
Tienda/Salón;Lince;0;0;0;60;2700.0;;
Local comercial;Pachacámac;0;6;0;659;49425.0;12139.0;2300.0
Local comercial;Santa Anita;0;0;0;21;800.0;680.0;560.0
Tienda/Salón;Carmen de La Legua;0;0;0;75;1600.0;;93.0
Local comercial;Ate;0;1;0;31;800.0;680.0;56.0
Tienda/Salón;Santa María del Mar;0;0;0;434;12000.0;;34368.0
Local comercial;Ate;0;1;0;33;1350.0;780.0;
Local comercial;Ate;0;1;0;42;1100.0;1037.0;305.0
Local comercial;Pachacámac;0;0;0;74;800.0;1509.0;73.0
Casa comercial;San Bartolo;0;6;0;600;18000.0;;200.0
Almacén;Comas;0;0;0;300;7000.0;;
Local comercial;Pachacámac;0;1;0;130;8000.0;2867.0;
Local comercial;Rímac;0;1;0;26;3500.0;950.0;110.0
Local comercial;Ate;0;1;0;30;500.0;720.0;60.0
Tienda/Salón;Punta Negra;0;0;0;45;1300.0;;142.0
Tienda/Salón;Ate;0;3;0;89;3000.0;6900.0;1853.0
Tienda/Salón;Ate;0;1;0;70;1000.0;2704.0;
Local comercial;Pachacámac;0;0;0;6;2492.0;;
Local comercial;Ate;0;2;0;76;3000.0;2186.0;578.0
Local comercial;Pachacámac;0;0;0;44;1000.0;544.0;
Local comercial;Pachacámac;0;2;0;228;20081.0;3648.0;1004.0
Local comercial;San Borja;0;0;0;30;700.0;685.0;190.0
Casa comercial;Jesús María;0;10;0;595;25000.0;;320.0
Local comercial;Ate;0;1;0;21;650.0;585.0;88.0
Tienda/Salón;San Miguel;0;0;0;125;6500.0;2500.0;500.0
Tienda/Salón;San Isidro;0;0;0;102;3500.0;;3548.0
Local comercial;Pachacámac;0;1;0;300;9900.0;3339.0;1430.0
Local comercial;Ate;0;1;0;27;1320.0;551.0;1245.0
Local comercial;Pachacámac;0;0;0;33;500.0;420.0;120.0
Tienda/Salón;San Luis;0;0;0;10;600.0;;
Tienda/Salón;Lurigancho;0;4;0;470;50000.0;;2790.0
Local comercial;Ate;0;2;0;75;3800.0;1425.0;250.0
Local comercial;Callao;0;1;0;25;800.0;430.0;43.0
Local comercial;Pachacámac;0;0;0;69;2600.0;1308.0;
Local comercial;Lurigancho;0;1;0;23;1950.0;600.0;
Almacén;El Agustino;0;0;0;600;4000.0;;
Tienda/Salón;San Luis;0;1;0;126;8000.0;;
Tienda en Centro Comercial;Carmen de La Legua;0;1;1;25;1100.0;;
Tienda/Salón;Comas;0;0;0;28;1100.0;1419.0;
Local comercial;Pachacámac;0;0;0;420;16000.0;3724.0;1766.0
Tienda/Salón;San Borja;0;0;0;32;4300.0;;286.0
Local comercial;Pachacámac;0;0;0;1732;103920.0;36562.0;
Local comercial;Villa El Salvador;0;1;0;30;1200.0;960.0;103.0
Local comercial;Ate;0;12;0;380;15000.0;13800.0;2400.0
Local comercial;Puente Piedra;0;0;0;100;3000.0;1000.0;
Local comercial;Ate;0;2;0;66;2700.0;1400.0;110.0
Tienda/Salón;La Punta;0;1;0;43;1500.0;730.0;
Local comercial;Pachacámac;0;0;0;40;900.0;450.0;
Local comercial;Ate;0;1;0;40;2500.0;750.0;350.0
Local comercial;Pachacámac;0;0;0;341;15500.0;7440.0;2014.0
Local comercial;Ate;0;1;0;35;800.0;1340.0;
Local comercial;Pachacámac;0;0;0;191;8404.0;4392.0;1300.0
Local comercial;Ate;0;8;0;280;14000.0;7142.0;
Local comercial;Pachacámac;0;0;0;208;6300.0;2100.0;590.0
Local comercial;Chorrillos;0;9;0;444;62255.0;13211.0;2067.0
Tienda en Centro Comercial;Ate;0;1;0;68;2800.0;1500.0;
Local comercial;Pachacámac;0;0;0;190;9900.0;4081.0;698.0
Tienda/Salón;Comas;0;1;0;32;1200.0;1741.0;
Tienda/Salón;Ate;2;6;2;100;4000.0;2860.0;15000.0
Tienda/Salón;Ate;0;3;0;142;9900.0;2555.0;1846.0
Local comercial;Pachacámac;0;0;0;250;12000.0;4457.0;999.0
Local comercial;Ate;0;1;0;36;2200.0;684.0;118.0
Local comercial;San Isidro;0;0;0;29;580.0;450.0;33.0
Local comercial;San Borja;0;0;0;43;1200.0;670.0;276.0
Local comercial;Ate;0;1;0;24;1000.0;364.0;
Local comercial;Jesús María;0;1;0;30;1600.0;450.0;50.0
Local comercial;Ate;0;1;0;50;2000.0;1092.0;406.0
Local comercial;Pachacámac;0;3;0;340;20400.0;4577.0;21748.0
Tienda/Salón;Santa María del Mar;0;0;0;85;6500.0;;398.0
Local comercial;Pachacámac;0;0;0;245;20000.0;8571.0;1600.0
Local comercial;Pachacámac;0;0;0;30;650.0;460.0;79.0
Tienda/Salón;San Borja;0;0;0;32;4600.0;1190.0;623.0
Local comercial;Pachacámac;0;0;0;260;10000.0;8000.0;1390.0
Local comercial;Pachacámac;0;0;0;300;5000.0;2530.0;1200.0
Local comercial;Pachacámac;0;0;0;200;7000.0;4560.0;1139.0
Local comercial;Callao;0;1;0;22;500.0;350.0;78.0
Local comercial;Pachacámac;0;0;0;33;400.0;404.0;
Local comercial;Pachacámac;0;2;0;782;50830.0;24243.0;2643.0
Tienda/Salón;Pachacámac;0;0;0;740;40000.0;14291.0;
Almacén;La Perla;0;24;0;6000;114000.0;24000.0;5100.0
Local comercial;Chorrillos;0;7;0;374;35000.0;14691.0;2670.0
Casa comercial;Jesús María;0;5;0;360;15000.0;;600.0
Local comercial;Lince;0;1;0;45;950.0;1000.0;
Almacén;Mi Perú;0;10;0;540;11000.0;;
Local comercial;Mi Perú;0;1;0;26;700.0;558.0;
Local comercial;Mi Perú;0;0;0;70;2990.0;;196.0
Almacén;San Miguel;0;0;0;1000;9800.0;;630.0
Local comercial;Chorrillos;0;8;0;605;70000.0;16371.0;4906.0
Local comercial;Ate;0;1;0;47;1500.0;590.0;250.0
Local comercial;Ate;0;5;0;240;16009.0;;
Local comercial;Ate;0;1;0;45;1500.0;1182.0;44.0
Local comercial;Pachacámac;0;0;0;70;1800.0;1100.0;168.0
Local comercial;Ate;0;1;0;150;7000.0;1300.0;1147.0
Almacén;Ate;0;0;0;140;4900.0;600.0;60.0
Local comercial;Ate;0;29;0;645;32000.0;13900.0;
Local comercial;San Borja;0;0;0;86;4200.0;1700.0;
Local comercial;Ate;0;1;0;40;3500.0;300.0;200.0
Local comercial;Chorrillos;0;1;0;100;11000.0;2800.0;750.0
Tienda/Salón;Pachacámac;0;0;0;200;25000.0;5000.0;824.0
Tienda/Salón;Lince;0;0;0;55;1000.0;950.0;
Local comercial;Lince;0;0;0;85;4000.0;;
Local comercial;Pachacámac;0;24;0;3952;484120.0;102752.0;
Local comercial;Punta Hermosa;0;0;0;90;1700.0;2359.0;369.0
Local comercial;Ate;0;5;0;138;4500.0;4100.0;
Local comercial;Ate;0;12;0;631;63144.0;15155.0;
Tienda/Salón;Callao;0;0;0;80;1600.0;;354.0
Local comercial;Ate;0;1;0;31;1000.0;600.0;100.0
Local comercial;Ate;0;8;0;150;7000.0;3503.0;1414.0
Local comercial;Pachacámac;0;0;0;126;3500.0;3195.0;
Local comercial;Ate;0;10;0;429;40755.0;9867.0;
Local comercial;San Martín de Porres;0;1;0;37;2200.0;719.0;40.0
Local comercial;Villa El Salvador;0;8;0;500;48000.0;15000.0;1250.0
Tienda/Salón;Jesús María;0;1;0;80;3800.0;1021.0;317.0
Local comercial;Pachacámac;0;0;0;54;1800.0;1082.0;179.0
Local comercial;Callao;0;0;0;21;700.0;250.0;
Local comercial;Chorrillos;0;7;0;457;50000.0;1745.0;2738.0
Local comercial;Pachacámac;0;0;0;30;1000.0;672.0;83.0
Local comercial;Pachacámac;0;0;0;370;7000.0;3359.0;1287.0
Local comercial;Pachacámac;0;0;0;18;1300.0;545.0;84.0
Local comercial;La Punta;0;1;0;25;600.0;430.0;56.0
Local comercial;Ate;0;1;0;30;1000.0;729.0;
Tienda/Salón;Ate;0;6;0;370;50000.0;10300.0;5688.0
Tienda en Centro Comercial;Ate;0;3;0;180;15000.0;1620.0;14541.0
Local comercial;Pachacámac;0;0;0;414;17300.0;8971.0;1086.0
Local comercial;Ate;0;1;0;26;750.0;755.0;160.0
Local comercial;Ate;0;4;0;140;5500.0;3000.0;1000.0
Tienda/Salón;Puente Piedra;0;0;0;360;9800.0;;80.0
Almacén;La Punta;0;0;0;179;8000.0;;
Local comercial;Ate;0;1;0;80;2000.0;2020.0;573.0
Local comercial;Barranco;0;1;0;30;800.0;660.0;
Local comercial;Pachacámac;0;0;0;148;5000.0;1300.0;604.0
Local comercial;Barranco;0;1;0;20;750.0;450.0;
Local comercial;Ate;0;1;0;36;900.0;800.0;136.0
Local comercial;Puente Piedra;0;3;0;797;55817.0;16737.0;
Local comercial;Jesús María;0;1;0;26;700.0;500.0;
Local comercial;Pachacámac;0;0;0;355;17000.0;3000.0;1000.0
Local comercial;San Borja;0;0;0;58;3500.0;2200.0;1200.0
Local comercial;San Martín de Porres;0;1;0;29;900.0;754.0;
Local comercial;Ate;0;1;0;22;600.0;800.0;164.0
Almacén;Ancón;0;0;0;150;3500.0;;
Local comercial;San Borja;0;0;0;50;1000.0;456.0;138.0
Local comercial;Ate;0;6;0;647;58230.0;14881.0;
Local comercial;San Martín de Porres;0;3;0;30;1000.0;800.0;312.0
Tienda/Salón;Ate;0;4;0;200;15000.0;387.0;
Casa comercial;Punta Hermosa;27;0;10;1000;13000.0;;900.0
Local comercial;Ate;0;1;0;35;3000.0;1230.0;240.0
Tienda/Salón;San Borja;0;0;0;43;3900.0;220.0;300.0
Local comercial;San Bartolo;0;0;0;84;1400.0;743.0;50.0
Local comercial;Pachacámac;0;0;0;550;20000.0;12003.0;2570.0
Local comercial;Pachacámac;0;3;0;400;32000.0;6000.0;1200.0
